,Z,S,K,rmv,l,repair,dislocated,numprec,prdis,d_ijk,truedislocationcount,K',Sc
69953,fc1e705c-dc94-4fd1-b18c-d33088bcc73b,W1,0,36404.0,8985.806921623273,176.47052169034174,1.0,3.0,0.3916620894983837,1.174986268495151,3.0,1,10921.199999999999
69954,fc1e705c-dc94-4fd1-b18c-d33088bcc73b,W1,0,36404.0,8985.806921623273,176.47052169034174,1.0,3.0,0.3916620894983837,1.174986268495151,3.0,2,36404.0
69955,fc1e705c-dc94-4fd1-b18c-d33088bcc73b,W1,0,36404.0,8985.806921623273,176.47052169034174,1.0,3.0,0.3916620894983837,1.174986268495151,3.0,3,47325.200000000004
69968,fc20632e-ba76-4497-a6fe-fbc788fbf462,W1,0,97498.0,86495.26568237392,803.2231586619358,1.0,5.0,0.8433151680417589,4.216575840208795,5.0,0,0.0
69969,fc20632e-ba76-4497-a6fe-fbc788fbf462,W1,0,97498.0,86495.26568237392,803.2231586619358,1.0,5.0,0.8433151680417589,4.216575840208795,5.0,1,29249.399999999998
69970,fc20632e-ba76-4497-a6fe-fbc788fbf462,W1,0,97498.0,86495.26568237392,803.2231586619358,1.0,5.0,0.8433151680417589,4.216575840208795,5.0,2,97498.0
69971,fc20632e-ba76-4497-a6fe-fbc788fbf462,W1,0,97498.0,86495.26568237392,803.2231586619358,1.0,5.0,0.8433151680417589,4.216575840208795,5.0,3,126747.40000000001
69984,fc20a4be-be40-429a-8c54-1ecd0c6d5cd9,W1,0,165041.0,144734.24010287103,793.443290844227,1.0,0.0,0.8471183066090333,0.0,0.0,0,0.0
69985,fc20a4be-be40-429a-8c54-1ecd0c6d5cd9,W1,0,165041.0,144734.24010287103,793.443290844227,1.0,0.0,0.8471183066090333,0.0,0.0,1,49512.299999999996
69986,fc20a4be-be40-429a-8c54-1ecd0c6d5cd9,W1,0,165041.0,144734.24010287103,793.443290844227,1.0,0.0,0.8471183066090333,0.0,0.0,2,165041.0
69987,fc20a4be-be40-429a-8c54-1ecd0c6d5cd9,W1,0,165041.0,144734.24010287103,793.443290844227,1.0,0.0,0.8471183066090333,0.0,0.0,3,214553.30000000002
70000,fc2d14a5-b12f-493d-b036-a4b3151881e6,W1,0,137153.0,123249.65931733428,814.5179573714676,1.0,0.0,0.7929649800067895,0.0,0.0,0,0.0
70001,fc2d14a5-b12f-493d-b036-a4b3151881e6,W1,0,137153.0,123249.65931733428,814.5179573714676,1.0,0.0,0.7929649800067895,0.0,0.0,1,41145.9
70002,fc2d14a5-b12f-493d-b036-a4b3151881e6,W1,0,137153.0,123249.65931733428,814.5179573714676,1.0,0.0,0.7929649800067895,0.0,0.0,2,137153.0
70003,fc2d14a5-b12f-493d-b036-a4b3151881e6,W1,0,137153.0,123249.65931733428,814.5179573714676,1.0,0.0,0.7929649800067895,0.0,0.0,3,178298.9
70016,fc3302ce-7503-4130-8f88-7d4642010fcf,W1,0,9609.0,2126.693715954609,151.21423310515016,0.0,0.0,0.0,0.0,0.0,0,0.0
70017,fc3302ce-7503-4130-8f88-7d4642010fcf,W1,0,9609.0,2126.693715954609,151.21423310515016,0.0,0.0,0.0,0.0,0.0,1,2882.7
70018,fc3302ce-7503-4130-8f88-7d4642010fcf,W1,0,9609.0,2126.693715954609,151.21423310515016,0.0,0.0,0.0,0.0,0.0,2,9609.0
70019,fc3302ce-7503-4130-8f88-7d4642010fcf,W1,0,9609.0,2126.693715954609,151.21423310515016,0.0,0.0,0.0,0.0,0.0,3,12491.7
70032,fc3a7dfd-b775-4bce-a0a5-f1d4659177f8,RC,0,1019002.0,519702.5188815485,396.6687642514784,0.0,0.0,0.0,0.0,0.0,0,0.0
70033,fc3a7dfd-b775-4bce-a0a5-f1d4659177f8,RC,0,1019002.0,519702.5188815485,396.6687642514784,0.0,0.0,0.0,0.0,0.0,1,305700.6
70034,fc3a7dfd-b775-4bce-a0a5-f1d4659177f8,RC,0,1019002.0,519702.5188815485,396.6687642514784,0.0,0.0,0.0,0.0,0.0,2,1019002.0
70035,fc3a7dfd-b775-4bce-a0a5-f1d4659177f8,RC,0,1019002.0,519702.5188815485,396.6687642514784,0.0,0.0,0.0,0.0,0.0,3,1324702.6
70048,fc41a063-7382-4bda-b4e6-607a3e3bc146,W1,0,56361.0,50526.65638810604,812.4061934603133,1.0,2.0,0.8459931628166267,1.6919863256332535,2.0,0,0.0
70049,fc41a063-7382-4bda-b4e6-607a3e3bc146,W1,0,56361.0,50526.65638810604,812.4061934603133,1.0,2.0,0.8459931628166267,1.6919863256332535,2.0,1,16908.3
70050,fc41a063-7382-4bda-b4e6-607a3e3bc146,W1,0,56361.0,50526.65638810604,812.4061934603133,1.0,2.0,0.8459931628166267,1.6919863256332535,2.0,2,56361.0
70051,fc41a063-7382-4bda-b4e6-607a3e3bc146,W1,0,56361.0,50526.65638810604,812.4061934603133,1.0,2.0,0.8459931628166267,1.6919863256332535,2.0,3,73269.3
70064,fc518116-3785-4583-8f78-35a96eadb266,W2,0,81627.0,23222.562662204906,214.66064825925912,1.0,4.0,0.5500763706708901,2.2003054826835604,4.0,0,0.0
70065,fc518116-3785-4583-8f78-35a96eadb266,W2,0,81627.0,23222.562662204906,214.66064825925912,1.0,4.0,0.5500763706708901,2.2003054826835604,4.0,1,24488.1
70066,fc518116-3785-4583-8f78-35a96eadb266,W2,0,81627.0,23222.562662204906,214.66064825925912,1.0,4.0,0.5500763706708901,2.2003054826835604,4.0,2,81627.0
70067,fc518116-3785-4583-8f78-35a96eadb266,W2,0,81627.0,23222.562662204906,214.66064825925912,1.0,4.0,0.5500763706708901,2.2003054826835604,4.0,3,106115.1
70080,fc664676-407d-4aaf-adc9-392b942d21ef,RC,0,920264.0,248895.10930639048,194.25525028232565,0.0,1.0,0.5329605412604437,0.5329605412604437,0.0,0,0.0
70081,fc664676-407d-4aaf-adc9-392b942d21ef,RC,0,920264.0,248895.10930639048,194.25525028232565,0.0,1.0,0.5329605412604437,0.5329605412604437,0.0,1,276079.2
70082,fc664676-407d-4aaf-adc9-392b942d21ef,RC,0,920264.0,248895.10930639048,194.25525028232565,0.0,1.0,0.5329605412604437,0.5329605412604437,0.0,2,920264.0
70083,fc664676-407d-4aaf-adc9-392b942d21ef,RC,0,920264.0,248895.10930639048,194.25525028232565,0.0,1.0,0.5329605412604437,0.5329605412604437,0.0,3,1196343.2
70096,fc675aa6-c724-4aef-8732-1646b757f0f8,W1,0,109392.0,33548.19576582875,229.08531346883743,1.0,3.0,0.5330416449141046,1.5991249347423135,3.0,0,0.0
70097,fc675aa6-c724-4aef-8732-1646b757f0f8,W1,0,109392.0,33548.19576582875,229.08531346883743,1.0,3.0,0.5330416449141046,1.5991249347423135,3.0,1,32817.6
70098,fc675aa6-c724-4aef-8732-1646b757f0f8,W1,0,109392.0,33548.19576582875,229.08531346883743,1.0,3.0,0.5330416449141046,1.5991249347423135,3.0,2,109392.0
70099,fc675aa6-c724-4aef-8732-1646b757f0f8,W1,0,109392.0,33548.19576582875,229.08531346883743,1.0,3.0,0.5330416449141046,1.5991249347423135,3.0,3,142209.6
70112,fc6f83e1-dff0-4572-858a-063189cd883f,W1,0,84231.0,23458.286111428817,201.2166548787155,0.0,0.0,0.0,0.0,0.0,0,0.0
70113,fc6f83e1-dff0-4572-858a-063189cd883f,W1,0,84231.0,23458.286111428817,201.2166548787155,0.0,0.0,0.0,0.0,0.0,1,25269.3
70114,fc6f83e1-dff0-4572-858a-063189cd883f,W1,0,84231.0,23458.286111428817,201.2166548787155,0.0,0.0,0.0,0.0,0.0,2,84231.0
70115,fc6f83e1-dff0-4572-858a-063189cd883f,W1,0,84231.0,23458.286111428817,201.2166548787155,0.0,0.0,0.0,0.0,0.0,3,109500.3
70128,fc800c49-1f63-43ca-a110-8dd1e989bae0,W2,0,166161.0,31950.96451239057,133.90614904420426,0.0,0.0,0.3749460475728825,0.0,0.0,0,0.0
70129,fc800c49-1f63-43ca-a110-8dd1e989bae0,W2,0,166161.0,31950.96451239057,133.90614904420426,0.0,0.0,0.3749460475728825,0.0,0.0,1,49848.299999999996
70130,fc800c49-1f63-43ca-a110-8dd1e989bae0,W2,0,166161.0,31950.96451239057,133.90614904420426,0.0,0.0,0.3749460475728825,0.0,0.0,2,166161.0
70131,fc800c49-1f63-43ca-a110-8dd1e989bae0,W2,0,166161.0,31950.96451239057,133.90614904420426,0.0,0.0,0.3749460475728825,0.0,0.0,3,216009.30000000002
70144,fc8b41b9-1f15-4db9-ad44-5b03d240c0f2,RC,0,108725.0,39875.88503056675,284.57033119054734,0.0,0.0,0.0,0.0,0.0,0,0.0
70145,fc8b41b9-1f15-4db9-ad44-5b03d240c0f2,RC,0,108725.0,39875.88503056675,284.57033119054734,0.0,0.0,0.0,0.0,0.0,1,32617.5
70146,fc8b41b9-1f15-4db9-ad44-5b03d240c0f2,RC,0,108725.0,39875.88503056675,284.57033119054734,0.0,0.0,0.0,0.0,0.0,2,108725.0
70147,fc8b41b9-1f15-4db9-ad44-5b03d240c0f2,RC,0,108725.0,39875.88503056675,284.57033119054734,0.0,0.0,0.0,0.0,0.0,3,141342.5
70160,fc8fdc97-58be-4ceb-a423-27fac77fdf65,RC,0,340734.0,132730.7327290467,289.7348537933533,0.0,0.0,0.0,0.0,0.0,0,0.0
70161,fc8fdc97-58be-4ceb-a423-27fac77fdf65,RC,0,340734.0,132730.7327290467,289.7348537933533,0.0,0.0,0.0,0.0,0.0,1,102220.2
70162,fc8fdc97-58be-4ceb-a423-27fac77fdf65,RC,0,340734.0,132730.7327290467,289.7348537933533,0.0,0.0,0.0,0.0,0.0,2,340734.0
70163,fc8fdc97-58be-4ceb-a423-27fac77fdf65,RC,0,340734.0,132730.7327290467,289.7348537933533,0.0,0.0,0.0,0.0,0.0,3,442954.2
70176,fc90ff82-5117-4762-8bc6-ec75ae43845d,W1,0,115386.0,53664.34153243808,387.9626959314693,0.0,0.0,0.0,0.0,0.0,0,0.0
70177,fc90ff82-5117-4762-8bc6-ec75ae43845d,W1,0,115386.0,53664.34153243808,387.9626959314693,0.0,0.0,0.0,0.0,0.0,1,34615.799999999996
70178,fc90ff82-5117-4762-8bc6-ec75ae43845d,W1,0,115386.0,53664.34153243808,387.9626959314693,0.0,0.0,0.0,0.0,0.0,2,115386.0
70179,fc90ff82-5117-4762-8bc6-ec75ae43845d,W1,0,115386.0,53664.34153243808,387.9626959314693,0.0,0.0,0.0,0.0,0.0,3,150001.80000000002
70192,fca873e0-fd6e-4f00-98ef-99d5198d62f1,W1,0,110300.0,98768.22008219355,811.3909870347007,1.0,2.0,0.7901416482128603,1.5802832964257205,2.0,0,0.0
70193,fca873e0-fd6e-4f00-98ef-99d5198d62f1,W1,0,110300.0,98768.22008219355,811.3909870347007,1.0,2.0,0.7901416482128603,1.5802832964257205,2.0,1,33090.0
70194,fca873e0-fd6e-4f00-98ef-99d5198d62f1,W1,0,110300.0,98768.22008219355,811.3909870347007,1.0,2.0,0.7901416482128603,1.5802832964257205,2.0,2,110300.0
70195,fca873e0-fd6e-4f00-98ef-99d5198d62f1,W1,0,110300.0,98768.22008219355,811.3909870347007,1.0,2.0,0.7901416482128603,1.5802832964257205,2.0,3,143390.0
70208,fcbb8836-e50e-45bc-9889-9b2e8f87490c,W1,0,104821.0,84121.85383076298,719.9666695069916,0.0,1.0,0.7965670399189364,0.7965670399189364,0.0,0,0.0
70209,fcbb8836-e50e-45bc-9889-9b2e8f87490c,W1,0,104821.0,84121.85383076298,719.9666695069916,0.0,1.0,0.7965670399189364,0.7965670399189364,0.0,1,31446.3
70210,fcbb8836-e50e-45bc-9889-9b2e8f87490c,W1,0,104821.0,84121.85383076298,719.9666695069916,0.0,1.0,0.7965670399189364,0.7965670399189364,0.0,2,104821.0
70211,fcbb8836-e50e-45bc-9889-9b2e8f87490c,W1,0,104821.0,84121.85383076298,719.9666695069916,0.0,1.0,0.7965670399189364,0.7965670399189364,0.0,3,136267.30000000002
70224,fcce9030-3cba-4438-b5f8-fbe366760918,W1,0,157100.0,132779.96719026752,762.5287014931815,1.0,0.0,0.748180222418431,0.0,0.0,0,0.0
70225,fcce9030-3cba-4438-b5f8-fbe366760918,W1,0,157100.0,132779.96719026752,762.5287014931815,1.0,0.0,0.748180222418431,0.0,0.0,1,47130.0
70226,fcce9030-3cba-4438-b5f8-fbe366760918,W1,0,157100.0,132779.96719026752,762.5287014931815,1.0,0.0,0.748180222418431,0.0,0.0,2,157100.0
70227,fcce9030-3cba-4438-b5f8-fbe366760918,W1,0,157100.0,132779.96719026752,762.5287014931815,1.0,0.0,0.748180222418431,0.0,0.0,3,204230.0
70240,fd0e68f2-8a0f-4b85-b878-190d58de9cf0,RC,0,273846.0,63668.77506196592,158.9375616304917,0.0,2.0,0.370004906180826,0.740009812361652,0.0,0,0.0
70241,fd0e68f2-8a0f-4b85-b878-190d58de9cf0,RC,0,273846.0,63668.77506196592,158.9375616304917,0.0,2.0,0.370004906180826,0.740009812361652,0.0,1,82153.8
70242,fd0e68f2-8a0f-4b85-b878-190d58de9cf0,RC,0,273846.0,63668.77506196592,158.9375616304917,0.0,2.0,0.370004906180826,0.740009812361652,0.0,2,273846.0
70243,fd0e68f2-8a0f-4b85-b878-190d58de9cf0,RC,0,273846.0,63668.77506196592,158.9375616304917,0.0,2.0,0.370004906180826,0.740009812361652,0.0,3,355999.8
70256,fd171c39-71d1-4fa6-81ac-ade5d20a212a,W1,0,72371.0,33658.6939580545,387.9626959314693,1.0,3.0,0.6118885206485993,1.835665561945798,3.0,0,0.0
70257,fd171c39-71d1-4fa6-81ac-ade5d20a212a,W1,0,72371.0,33658.6939580545,387.9626959314693,1.0,3.0,0.6118885206485993,1.835665561945798,3.0,1,21711.3
70258,fd171c39-71d1-4fa6-81ac-ade5d20a212a,W1,0,72371.0,33658.6939580545,387.9626959314693,1.0,3.0,0.6118885206485993,1.835665561945798,3.0,2,72371.0
70259,fd171c39-71d1-4fa6-81ac-ade5d20a212a,W1,0,72371.0,33658.6939580545,387.9626959314693,1.0,3.0,0.6118885206485993,1.835665561945798,3.0,3,94082.3
70272,fd175db6-e4c4-4080-a1a3-60d518f86bfc,W1,0,120566.0,107960.91770108568,811.3909870347007,1.0,1.0,0.7603958152559247,0.7603958152559247,1.0,0,0.0
70273,fd175db6-e4c4-4080-a1a3-60d518f86bfc,W1,0,120566.0,107960.91770108568,811.3909870347007,1.0,1.0,0.7603958152559247,0.7603958152559247,1.0,1,36169.799999999996
70274,fd175db6-e4c4-4080-a1a3-60d518f86bfc,W1,0,120566.0,107960.91770108568,811.3909870347007,1.0,1.0,0.7603958152559247,0.7603958152559247,1.0,2,120566.0
70275,fd175db6-e4c4-4080-a1a3-60d518f86bfc,W1,0,120566.0,107960.91770108568,811.3909870347007,1.0,1.0,0.7603958152559247,0.7603958152559247,1.0,3,156735.80000000002
70288,fd266ddf-3e0a-4f88-8802-4763a0ae7cf8,W2,0,191085.0,170521.92584894662,808.456981698975,1.0,0.0,0.7754389361941134,0.0,0.0,0,0.0
70289,fd266ddf-3e0a-4f88-8802-4763a0ae7cf8,W2,0,191085.0,170521.92584894662,808.456981698975,1.0,0.0,0.7754389361941134,0.0,0.0,1,57325.5
70290,fd266ddf-3e0a-4f88-8802-4763a0ae7cf8,W2,0,191085.0,170521.92584894662,808.456981698975,1.0,0.0,0.7754389361941134,0.0,0.0,2,191085.0
70291,fd266ddf-3e0a-4f88-8802-4763a0ae7cf8,W2,0,191085.0,170521.92584894662,808.456981698975,1.0,0.0,0.7754389361941134,0.0,0.0,3,248410.5
70304,fd2f533c-c06d-4348-94dc-3780aba5f5d4,W1,0,25360.0,22498.10188624385,803.2231586619358,1.0,5.0,0.8433740052091827,4.216870026045914,5.0,0,0.0
70305,fd2f533c-c06d-4348-94dc-3780aba5f5d4,W1,0,25360.0,22498.10188624385,803.2231586619358,1.0,5.0,0.8433740052091827,4.216870026045914,5.0,1,7608.0
70306,fd2f533c-c06d-4348-94dc-3780aba5f5d4,W1,0,25360.0,22498.10188624385,803.2231586619358,1.0,5.0,0.8433740052091827,4.216870026045914,5.0,2,25360.0
70307,fd2f533c-c06d-4348-94dc-3780aba5f5d4,W1,0,25360.0,22498.10188624385,803.2231586619358,1.0,5.0,0.8433740052091827,4.216870026045914,5.0,3,32968.0
70320,fd3dc94c-c2be-461b-995e-0a022cbb4c51,W1,0,41013.0,16432.3231425701,324.57710484425183,1.0,0.0,0.5975747970612711,0.0,0.0,0,0.0
70321,fd3dc94c-c2be-461b-995e-0a022cbb4c51,W1,0,41013.0,16432.3231425701,324.57710484425183,1.0,0.0,0.5975747970612711,0.0,0.0,1,12303.9
70322,fd3dc94c-c2be-461b-995e-0a022cbb4c51,W1,0,41013.0,16432.3231425701,324.57710484425183,1.0,0.0,0.5975747970612711,0.0,0.0,2,41013.0
70323,fd3dc94c-c2be-461b-995e-0a022cbb4c51,W1,0,41013.0,16432.3231425701,324.57710484425183,1.0,0.0,0.5975747970612711,0.0,0.0,3,53316.9
70336,fd405f12-d846-4523-9cb1-dd7f4aad18d0,W1,0,170696.0,153424.03504244887,814.7004674446573,1.0,2.0,0.7761155237179698,1.5522310474359395,2.0,0,0.0
70337,fd405f12-d846-4523-9cb1-dd7f4aad18d0,W1,0,170696.0,153424.03504244887,814.7004674446573,1.0,2.0,0.7761155237179698,1.5522310474359395,2.0,1,51208.799999999996
70338,fd405f12-d846-4523-9cb1-dd7f4aad18d0,W1,0,170696.0,153424.03504244887,814.7004674446573,1.0,2.0,0.7761155237179698,1.5522310474359395,2.0,2,170696.0
70339,fd405f12-d846-4523-9cb1-dd7f4aad18d0,W1,0,170696.0,153424.03504244887,814.7004674446573,1.0,2.0,0.7761155237179698,1.5522310474359395,2.0,3,221904.80000000002
70352,fd598aed-5831-4527-8e91-207103436b5d,RC,0,206102.0,100173.2542045714,374.3930250904504,0.0,0.0,0.0,0.0,0.0,0,0.0
70353,fd598aed-5831-4527-8e91-207103436b5d,RC,0,206102.0,100173.2542045714,374.3930250904504,0.0,0.0,0.0,0.0,0.0,1,61830.6
70354,fd598aed-5831-4527-8e91-207103436b5d,RC,0,206102.0,100173.2542045714,374.3930250904504,0.0,0.0,0.0,0.0,0.0,2,206102.0
70355,fd598aed-5831-4527-8e91-207103436b5d,RC,0,206102.0,100173.2542045714,374.3930250904504,0.0,0.0,0.0,0.0,0.0,3,267932.60000000003
70368,fd5f69cc-1549-4325-9a70-8eb0cb2cf5fc,W2,0,147946.0,23332.479328043,99.37169632733485,0.0,1.0,0.4577896352760781,0.4577896352760781,0.0,0,0.0
70369,fd5f69cc-1549-4325-9a70-8eb0cb2cf5fc,W2,0,147946.0,23332.479328043,99.37169632733485,0.0,1.0,0.4577896352760781,0.4577896352760781,0.0,1,44383.799999999996
70370,fd5f69cc-1549-4325-9a70-8eb0cb2cf5fc,W2,0,147946.0,23332.479328043,99.37169632733485,0.0,1.0,0.4577896352760781,0.4577896352760781,0.0,2,147946.0
70371,fd5f69cc-1549-4325-9a70-8eb0cb2cf5fc,W2,0,147946.0,23332.479328043,99.37169632733485,0.0,1.0,0.4577896352760781,0.4577896352760781,0.0,3,192329.80000000002
70384,fd6a6c2a-b258-4517-9d82-35fa3d16f7d6,RC,0,148087.0,51488.589333117045,261.8878727475222,1.0,7.0,0.5155582784966942,3.6089079494768597,7.0,0,0.0
70385,fd6a6c2a-b258-4517-9d82-35fa3d16f7d6,RC,0,148087.0,51488.589333117045,261.8878727475222,1.0,7.0,0.5155582784966942,3.6089079494768597,7.0,1,44426.1
70386,fd6a6c2a-b258-4517-9d82-35fa3d16f7d6,RC,0,148087.0,51488.589333117045,261.8878727475222,1.0,7.0,0.5155582784966942,3.6089079494768597,7.0,2,148087.0
70387,fd6a6c2a-b258-4517-9d82-35fa3d16f7d6,RC,0,148087.0,51488.589333117045,261.8878727475222,1.0,7.0,0.5155582784966942,3.6089079494768597,7.0,3,192513.1
70400,fd7090ff-1839-45c6-8749-353dbf10c273,W1,0,57219.0,41530.85736234726,644.4973095010199,0.0,0.0,0.0,0.0,0.0,0,0.0
70401,fd7090ff-1839-45c6-8749-353dbf10c273,W1,0,57219.0,41530.85736234726,644.4973095010199,0.0,0.0,0.0,0.0,0.0,1,17165.7
70402,fd7090ff-1839-45c6-8749-353dbf10c273,W1,0,57219.0,41530.85736234726,644.4973095010199,0.0,0.0,0.0,0.0,0.0,2,57219.0
70403,fd7090ff-1839-45c6-8749-353dbf10c273,W1,0,57219.0,41530.85736234726,644.4973095010199,0.0,0.0,0.0,0.0,0.0,3,74384.7
70416,fd7b5fb4-07b5-4558-9b9e-4d07587e64c1,W1,0,78247.0,68709.23812143247,794.3267777231265,1.0,2.0,0.8607074563376217,1.7214149126752434,2.0,0,0.0
70417,fd7b5fb4-07b5-4558-9b9e-4d07587e64c1,W1,0,78247.0,68709.23812143247,794.3267777231265,1.0,2.0,0.8607074563376217,1.7214149126752434,2.0,1,23474.1
70418,fd7b5fb4-07b5-4558-9b9e-4d07587e64c1,W1,0,78247.0,68709.23812143247,794.3267777231265,1.0,2.0,0.8607074563376217,1.7214149126752434,2.0,2,78247.0
70419,fd7b5fb4-07b5-4558-9b9e-4d07587e64c1,W1,0,78247.0,68709.23812143247,794.3267777231265,1.0,2.0,0.8607074563376217,1.7214149126752434,2.0,3,101721.1
70432,fd7ba97e-792d-4adc-8cdb-296e341eb47e,RC,0,206102.0,104715.76629627876,394.851868956197,0.0,0.0,0.0,0.0,0.0,0,0.0
70433,fd7ba97e-792d-4adc-8cdb-296e341eb47e,RC,0,206102.0,104715.76629627876,394.851868956197,0.0,0.0,0.0,0.0,0.0,1,61830.6
70434,fd7ba97e-792d-4adc-8cdb-296e341eb47e,RC,0,206102.0,104715.76629627876,394.851868956197,0.0,0.0,0.0,0.0,0.0,2,206102.0
70435,fd7ba97e-792d-4adc-8cdb-296e341eb47e,RC,0,206102.0,104715.76629627876,394.851868956197,0.0,0.0,0.0,0.0,0.0,3,267932.60000000003
70448,fd810048-71a4-46e8-b3f1-ab9cd1a4eb61,W2,0,222260.0,35052.497907688194,99.37169632733485,0.0,2.0,0.4536289131909042,0.9072578263818084,0.0,0,0.0
70449,fd810048-71a4-46e8-b3f1-ab9cd1a4eb61,W2,0,222260.0,35052.497907688194,99.37169632733485,0.0,2.0,0.4536289131909042,0.9072578263818084,0.0,1,66678.0
70450,fd810048-71a4-46e8-b3f1-ab9cd1a4eb61,W2,0,222260.0,35052.497907688194,99.37169632733485,0.0,2.0,0.4536289131909042,0.9072578263818084,0.0,2,222260.0
70451,fd810048-71a4-46e8-b3f1-ab9cd1a4eb61,W2,0,222260.0,35052.497907688194,99.37169632733485,0.0,2.0,0.4536289131909042,0.9072578263818084,0.0,3,288938.0
70464,fd85f0c6-8dd5-46f0-b4a4-d6a00b2af1c1,W2,0,193561.0,152149.21995981544,704.9478880883255,0.0,0.0,0.0,0.0,0.0,0,0.0
70465,fd85f0c6-8dd5-46f0-b4a4-d6a00b2af1c1,W2,0,193561.0,152149.21995981544,704.9478880883255,0.0,0.0,0.0,0.0,0.0,1,58068.299999999996
70466,fd85f0c6-8dd5-46f0-b4a4-d6a00b2af1c1,W2,0,193561.0,152149.21995981544,704.9478880883255,0.0,0.0,0.0,0.0,0.0,2,193561.0
70467,fd85f0c6-8dd5-46f0-b4a4-d6a00b2af1c1,W2,0,193561.0,152149.21995981544,704.9478880883255,0.0,0.0,0.0,0.0,0.0,3,251629.30000000002
70480,fd8a5ccb-ccc0-4361-9a99-edd43c3be61a,RC,0,168239.0,85478.43206722713,394.851868956197,0.0,0.0,0.0,0.0,0.0,0,0.0
70481,fd8a5ccb-ccc0-4361-9a99-edd43c3be61a,RC,0,168239.0,85478.43206722713,394.851868956197,0.0,0.0,0.0,0.0,0.0,1,50471.7
70482,fd8a5ccb-ccc0-4361-9a99-edd43c3be61a,RC,0,168239.0,85478.43206722713,394.851868956197,0.0,0.0,0.0,0.0,0.0,2,168239.0
70483,fd8a5ccb-ccc0-4361-9a99-edd43c3be61a,RC,0,168239.0,85478.43206722713,394.851868956197,0.0,0.0,0.0,0.0,0.0,3,218710.7
70496,fd989464-6674-41c4-ad62-0ad7672e1009,RC,0,103997.0,43434.872683531976,329.017913822623,0.0,2.0,0.544912507704847,1.089825015409694,0.0,0,0.0
70497,fd989464-6674-41c4-ad62-0ad7672e1009,RC,0,103997.0,43434.872683531976,329.017913822623,0.0,2.0,0.544912507704847,1.089825015409694,0.0,1,31199.1
70498,fd989464-6674-41c4-ad62-0ad7672e1009,RC,0,103997.0,43434.872683531976,329.017913822623,0.0,2.0,0.544912507704847,1.089825015409694,0.0,2,103997.0
70499,fd989464-6674-41c4-ad62-0ad7672e1009,RC,0,103997.0,43434.872683531976,329.017913822623,0.0,2.0,0.544912507704847,1.089825015409694,0.0,3,135196.1
70512,fdb45843-85c5-40a6-a422-41575b630933,RC,0,121253.0,46703.16290961143,286.07441703757115,1.0,2.0,0.5622013341222659,1.1244026682445318,2.0,0,0.0
70513,fdb45843-85c5-40a6-a422-41575b630933,RC,0,121253.0,46703.16290961143,286.07441703757115,1.0,2.0,0.5622013341222659,1.1244026682445318,2.0,1,36375.9
70514,fdb45843-85c5-40a6-a422-41575b630933,RC,0,121253.0,46703.16290961143,286.07441703757115,1.0,2.0,0.5622013341222659,1.1244026682445318,2.0,2,121253.0
70515,fdb45843-85c5-40a6-a422-41575b630933,RC,0,121253.0,46703.16290961143,286.07441703757115,1.0,2.0,0.5622013341222659,1.1244026682445318,2.0,3,157628.9
70528,fdb6230c-0695-4f4a-b444-e43607b3835b,W1,0,307197.0,86564.05933725023,210.6848902450868,1.0,2.0,0.5356822888132349,1.0713645776264697,2.0,0,0.0
70529,fdb6230c-0695-4f4a-b444-e43607b3835b,W1,0,307197.0,86564.05933725023,210.6848902450868,1.0,2.0,0.5356822888132349,1.0713645776264697,2.0,1,92159.09999999999
70530,fdb6230c-0695-4f4a-b444-e43607b3835b,W1,0,307197.0,86564.05933725023,210.6848902450868,1.0,2.0,0.5356822888132349,1.0713645776264697,2.0,2,307197.0
70531,fdb6230c-0695-4f4a-b444-e43607b3835b,W1,0,307197.0,86564.05933725023,210.6848902450868,1.0,2.0,0.5356822888132349,1.0713645776264697,2.0,3,399356.10000000003
70544,fdc84a12-fa83-4c9b-abd9-9b734d5fb5b0,RC,0,66263.0,16366.272359024098,170.6608749583188,0.0,0.0,0.0,0.0,0.0,0,0.0
70545,fdc84a12-fa83-4c9b-abd9-9b734d5fb5b0,RC,0,66263.0,16366.272359024098,170.6608749583188,0.0,0.0,0.0,0.0,0.0,1,19878.899999999998
70546,fdc84a12-fa83-4c9b-abd9-9b734d5fb5b0,RC,0,66263.0,16366.272359024098,170.6608749583188,0.0,0.0,0.0,0.0,0.0,2,66263.0
70547,fdc84a12-fa83-4c9b-abd9-9b734d5fb5b0,RC,0,66263.0,16366.272359024098,170.6608749583188,0.0,0.0,0.0,0.0,0.0,3,86141.90000000001
70560,fdd0b802-cf14-4fa4-a44f-16a6808b3fee,RC,0,16360.0,6790.975272514754,311.4412932379444,0.0,0.0,0.0,0.0,0.0,0,0.0
70561,fdd0b802-cf14-4fa4-a44f-16a6808b3fee,RC,0,16360.0,6790.975272514754,311.4412932379444,0.0,0.0,0.0,0.0,0.0,1,4908.0
70562,fdd0b802-cf14-4fa4-a44f-16a6808b3fee,RC,0,16360.0,6790.975272514754,311.4412932379444,0.0,0.0,0.0,0.0,0.0,2,16360.0
70563,fdd0b802-cf14-4fa4-a44f-16a6808b3fee,RC,0,16360.0,6790.975272514754,311.4412932379444,0.0,0.0,0.0,0.0,0.0,3,21268.0
