,Z,S,K,rmv,l,repair,dislocated,numprec,prdis,d_ijk,truedislocationcount,K',Sc
53169,bed74339-3514-4dfe-8c75-6788b32fc667,RC,0,170677.0,36665.11009944827,135.48809474119608,0.0,0.0,0.0,0.0,0.0,1,51203.1
53170,bed74339-3514-4dfe-8c75-6788b32fc667,RC,0,170677.0,36665.11009944827,135.48809474119608,0.0,0.0,0.0,0.0,0.0,2,170677.0
53171,bed74339-3514-4dfe-8c75-6788b32fc667,RC,0,170677.0,36665.11009944827,135.48809474119608,0.0,0.0,0.0,0.0,0.0,3,221880.1
53184,bedb06b8-d899-4717-9c72-bed2e506cd5b,W2,0,47122.0,27301.239338376192,506.6484363260821,1.0,1.0,0.6164696444528133,0.6164696444528133,1.0,0,0.0
53185,bedb06b8-d899-4717-9c72-bed2e506cd5b,W2,0,47122.0,27301.239338376192,506.6484363260821,1.0,1.0,0.6164696444528133,0.6164696444528133,1.0,1,14136.6
53186,bedb06b8-d899-4717-9c72-bed2e506cd5b,W2,0,47122.0,27301.239338376192,506.6484363260821,1.0,1.0,0.6164696444528133,0.6164696444528133,1.0,2,47122.0
53187,bedb06b8-d899-4717-9c72-bed2e506cd5b,W2,0,47122.0,27301.239338376192,506.6484363260821,1.0,1.0,0.6164696444528133,0.6164696444528133,1.0,3,61258.6
53200,bee01b50-45b3-4ff6-98a9-254a7e014dee,RC,0,187162.0,81497.84862681582,335.8108341076153,0.0,0.0,0.0,0.0,0.0,0,0.0
53201,bee01b50-45b3-4ff6-98a9-254a7e014dee,RC,0,187162.0,81497.84862681582,335.8108341076153,0.0,0.0,0.0,0.0,0.0,1,56148.6
53202,bee01b50-45b3-4ff6-98a9-254a7e014dee,RC,0,187162.0,81497.84862681582,335.8108341076153,0.0,0.0,0.0,0.0,0.0,2,187162.0
53203,bee01b50-45b3-4ff6-98a9-254a7e014dee,RC,0,187162.0,81497.84862681582,335.8108341076153,0.0,0.0,0.0,0.0,0.0,3,243310.6
53216,bef4470f-fd8b-45ff-8298-201b53ddf438,W1,0,40265.0,22622.23229227745,485.6905277170611,1.0,1.0,0.6964438253280717,0.6964438253280717,1.0,0,0.0
53217,bef4470f-fd8b-45ff-8298-201b53ddf438,W1,0,40265.0,22622.23229227745,485.6905277170611,1.0,1.0,0.6964438253280717,0.6964438253280717,1.0,1,12079.5
53218,bef4470f-fd8b-45ff-8298-201b53ddf438,W1,0,40265.0,22622.23229227745,485.6905277170611,1.0,1.0,0.6964438253280717,0.6964438253280717,1.0,2,40265.0
53219,bef4470f-fd8b-45ff-8298-201b53ddf438,W1,0,40265.0,22622.23229227745,485.6905277170611,1.0,1.0,0.6964438253280717,0.6964438253280717,1.0,3,52344.5
53232,bf1b8f3c-ec69-4bbe-94ff-9e8db7c743af,RC,0,1423149.0,331464.00041622843,163.0215951053824,1.0,2.0,0.3659113701180063,0.7318227402360126,2.0,0,0.0
53233,bf1b8f3c-ec69-4bbe-94ff-9e8db7c743af,RC,0,1423149.0,331464.00041622843,163.0215951053824,1.0,2.0,0.3659113701180063,0.7318227402360126,2.0,1,426944.7
53234,bf1b8f3c-ec69-4bbe-94ff-9e8db7c743af,RC,0,1423149.0,331464.00041622843,163.0215951053824,1.0,2.0,0.3659113701180063,0.7318227402360126,2.0,2,1423149.0
53235,bf1b8f3c-ec69-4bbe-94ff-9e8db7c743af,RC,0,1423149.0,331464.00041622843,163.0215951053824,1.0,2.0,0.3659113701180063,0.7318227402360126,2.0,3,1850093.7
53248,bf1bcbf7-34b7-4f07-a2c3-33d80fc44edd,RC,0,213348.0,61613.571691693214,201.7975808599271,0.0,0.0,0.0,0.0,0.0,0,0.0
53249,bf1bcbf7-34b7-4f07-a2c3-33d80fc44edd,RC,0,213348.0,61613.571691693214,201.7975808599271,0.0,0.0,0.0,0.0,0.0,1,64004.399999999994
53250,bf1bcbf7-34b7-4f07-a2c3-33d80fc44edd,RC,0,213348.0,61613.571691693214,201.7975808599271,0.0,0.0,0.0,0.0,0.0,2,213348.0
53251,bf1bcbf7-34b7-4f07-a2c3-33d80fc44edd,RC,0,213348.0,61613.571691693214,201.7975808599271,0.0,0.0,0.0,0.0,0.0,3,277352.4
53264,bf32e696-641b-44cf-8296-9461c7a03a94,W2,0,171533.0,22153.271777804068,78.34174871998789,1.0,2.0,0.4341485052926022,0.8682970105852044,2.0,0,0.0
53265,bf32e696-641b-44cf-8296-9461c7a03a94,W2,0,171533.0,22153.271777804068,78.34174871998789,1.0,2.0,0.4341485052926022,0.8682970105852044,2.0,1,51459.9
53266,bf32e696-641b-44cf-8296-9461c7a03a94,W2,0,171533.0,22153.271777804068,78.34174871998789,1.0,2.0,0.4341485052926022,0.8682970105852044,2.0,2,171533.0
53267,bf32e696-641b-44cf-8296-9461c7a03a94,W2,0,171533.0,22153.271777804068,78.34174871998789,1.0,2.0,0.4341485052926022,0.8682970105852044,2.0,3,222992.9
53280,bf3cd5f8-fc9a-4d72-a4c1-50ac67469bc5,W1,0,76904.0,28364.745893801355,298.3236088952425,1.0,0.0,0.5664432988465994,0.0,0.0,0,0.0
53281,bf3cd5f8-fc9a-4d72-a4c1-50ac67469bc5,W1,0,76904.0,28364.745893801355,298.3236088952425,1.0,0.0,0.5664432988465994,0.0,0.0,1,23071.2
53282,bf3cd5f8-fc9a-4d72-a4c1-50ac67469bc5,W1,0,76904.0,28364.745893801355,298.3236088952425,1.0,0.0,0.5664432988465994,0.0,0.0,2,76904.0
53283,bf3cd5f8-fc9a-4d72-a4c1-50ac67469bc5,W1,0,76904.0,28364.745893801355,298.3236088952425,1.0,0.0,0.5664432988465994,0.0,0.0,3,99975.2
53296,bf3e84c9-0598-4c03-97d9-21bda482ffc8,RC,0,7594.0,1732.354393427283,159.46907188834066,0.0,0.0,0.0,0.0,0.0,0,0.0
53297,bf3e84c9-0598-4c03-97d9-21bda482ffc8,RC,0,7594.0,1732.354393427283,159.46907188834066,0.0,0.0,0.0,0.0,0.0,1,2278.2
53298,bf3e84c9-0598-4c03-97d9-21bda482ffc8,RC,0,7594.0,1732.354393427283,159.46907188834066,0.0,0.0,0.0,0.0,0.0,2,7594.0
53299,bf3e84c9-0598-4c03-97d9-21bda482ffc8,RC,0,7594.0,1732.354393427283,159.46907188834066,0.0,0.0,0.0,0.0,0.0,3,9872.2
53312,bf795d01-933f-41dc-a7b9-77b25b8388bb,W2,0,55813.0,7208.178937782109,78.34174871998789,0.0,1.0,0.4708985372254713,0.4708985372254713,0.0,0,0.0
53313,bf795d01-933f-41dc-a7b9-77b25b8388bb,W2,0,55813.0,7208.178937782109,78.34174871998789,0.0,1.0,0.4708985372254713,0.4708985372254713,0.0,1,16743.899999999998
53314,bf795d01-933f-41dc-a7b9-77b25b8388bb,W2,0,55813.0,7208.178937782109,78.34174871998789,0.0,1.0,0.4708985372254713,0.4708985372254713,0.0,2,55813.0
53315,bf795d01-933f-41dc-a7b9-77b25b8388bb,W2,0,55813.0,7208.178937782109,78.34174871998789,0.0,1.0,0.4708985372254713,0.4708985372254713,0.0,3,72556.90000000001
53328,bf90c48a-e0a8-42c8-a412-aa96b8ebb5a3,W1,0,37899.0,14228.657956610416,303.6971870581141,1.0,0.0,0.5857230760940579,0.0,0.0,0,0.0
53329,bf90c48a-e0a8-42c8-a412-aa96b8ebb5a3,W1,0,37899.0,14228.657956610416,303.6971870581141,1.0,0.0,0.5857230760940579,0.0,0.0,1,11369.699999999999
53330,bf90c48a-e0a8-42c8-a412-aa96b8ebb5a3,W1,0,37899.0,14228.657956610416,303.6971870581141,1.0,0.0,0.5857230760940579,0.0,0.0,2,37899.0
53331,bf90c48a-e0a8-42c8-a412-aa96b8ebb5a3,W1,0,37899.0,14228.657956610416,303.6971870581141,1.0,0.0,0.5857230760940579,0.0,0.0,3,49268.700000000004
53344,bf912fcc-baf5-4869-9d2d-c93d8f73e583,W2,0,114343.0,18183.283232933867,101.2551370568428,0.0,4.0,0.3350319767196985,1.340127906878794,0.0,0,0.0
53345,bf912fcc-baf5-4869-9d2d-c93d8f73e583,W2,0,114343.0,18183.283232933867,101.2551370568428,0.0,4.0,0.3350319767196985,1.340127906878794,0.0,1,34302.9
53346,bf912fcc-baf5-4869-9d2d-c93d8f73e583,W2,0,114343.0,18183.283232933867,101.2551370568428,0.0,4.0,0.3350319767196985,1.340127906878794,0.0,2,114343.0
53347,bf912fcc-baf5-4869-9d2d-c93d8f73e583,W2,0,114343.0,18183.283232933867,101.2551370568428,0.0,4.0,0.3350319767196985,1.340127906878794,0.0,3,148645.9
53360,bfbb2709-6b35-467d-a043-68ff61a38e1e,W1,0,71256.0,17076.232939606416,168.56400775031645,1.0,2.0,0.5286748151912382,1.0573496303824763,2.0,0,0.0
53361,bfbb2709-6b35-467d-a043-68ff61a38e1e,W1,0,71256.0,17076.232939606416,168.56400775031645,1.0,2.0,0.5286748151912382,1.0573496303824763,2.0,1,21376.8
53362,bfbb2709-6b35-467d-a043-68ff61a38e1e,W1,0,71256.0,17076.232939606416,168.56400775031645,1.0,2.0,0.5286748151912382,1.0573496303824763,2.0,2,71256.0
53363,bfbb2709-6b35-467d-a043-68ff61a38e1e,W1,0,71256.0,17076.232939606416,168.56400775031645,1.0,2.0,0.5286748151912382,1.0573496303824763,2.0,3,92632.8
53376,bfd43128-8adc-441e-b602-ea909e686f62,W1,0,37238.0,13734.609481865376,298.3236088952425,1.0,1.0,0.5799318760479388,0.5799318760479388,1.0,0,0.0
53377,bfd43128-8adc-441e-b602-ea909e686f62,W1,0,37238.0,13734.609481865376,298.3236088952425,1.0,1.0,0.5799318760479388,0.5799318760479388,1.0,1,11171.4
53378,bfd43128-8adc-441e-b602-ea909e686f62,W1,0,37238.0,13734.609481865376,298.3236088952425,1.0,1.0,0.5799318760479388,0.5799318760479388,1.0,2,37238.0
53379,bfd43128-8adc-441e-b602-ea909e686f62,W1,0,37238.0,13734.609481865376,298.3236088952425,1.0,1.0,0.5799318760479388,0.5799318760479388,1.0,3,48409.4
53392,bfd7ffe5-ab33-4145-995b-4c5f6c17d2fe,RC,0,2280031.0,798299.4216597333,259.9263820556354,1.0,0.0,0.4465486635091493,0.0,0.0,0,0.0
53393,bfd7ffe5-ab33-4145-995b-4c5f6c17d2fe,RC,0,2280031.0,798299.4216597333,259.9263820556354,1.0,0.0,0.4465486635091493,0.0,0.0,1,684009.2999999999
53394,bfd7ffe5-ab33-4145-995b-4c5f6c17d2fe,RC,0,2280031.0,798299.4216597333,259.9263820556354,1.0,0.0,0.4465486635091493,0.0,0.0,2,2280031.0
53395,bfd7ffe5-ab33-4145-995b-4c5f6c17d2fe,RC,0,2280031.0,798299.4216597333,259.9263820556354,1.0,0.0,0.4465486635091493,0.0,0.0,3,2964040.3000000003
53408,c02d5e0e-83ec-4e93-bc47-ba1c85676038,W1,0,184092.0,30215.513914036,107.40622357663504,1.0,4.0,0.3442469920176296,1.3769879680705184,4.0,0,0.0
53409,c02d5e0e-83ec-4e93-bc47-ba1c85676038,W1,0,184092.0,30215.513914036,107.40622357663504,1.0,4.0,0.3442469920176296,1.3769879680705184,4.0,1,55227.6
53410,c02d5e0e-83ec-4e93-bc47-ba1c85676038,W1,0,184092.0,30215.513914036,107.40622357663504,1.0,4.0,0.3442469920176296,1.3769879680705184,4.0,2,184092.0
53411,c02d5e0e-83ec-4e93-bc47-ba1c85676038,W1,0,184092.0,30215.513914036,107.40622357663504,1.0,4.0,0.3442469920176296,1.3769879680705184,4.0,3,239319.6
53424,c04f6790-1cf7-4269-a759-c4e5a38ffd37,W2,0,230143.0,39035.78354365551,111.46961736877417,0.0,0.0,0.3623066331474983,0.0,0.0,0,0.0
53425,c04f6790-1cf7-4269-a759-c4e5a38ffd37,W2,0,230143.0,39035.78354365551,111.46961736877417,0.0,0.0,0.3623066331474983,0.0,0.0,1,69042.9
53426,c04f6790-1cf7-4269-a759-c4e5a38ffd37,W2,0,230143.0,39035.78354365551,111.46961736877417,0.0,0.0,0.3623066331474983,0.0,0.0,2,230143.0
53427,c04f6790-1cf7-4269-a759-c4e5a38ffd37,W2,0,230143.0,39035.78354365551,111.46961736877417,0.0,0.0,0.3623066331474983,0.0,0.0,3,299185.9
53440,c072109a-1593-4baa-abc5-f74eea7f279f,W1,0,44397.0,9525.268982892425,147.99519476526467,0.0,2.0,0.5309495160340886,1.0618990320681772,0.0,0,0.0
53441,c072109a-1593-4baa-abc5-f74eea7f279f,W1,0,44397.0,9525.268982892425,147.99519476526467,0.0,2.0,0.5309495160340886,1.0618990320681772,0.0,1,13319.1
53442,c072109a-1593-4baa-abc5-f74eea7f279f,W1,0,44397.0,9525.268982892425,147.99519476526467,0.0,2.0,0.5309495160340886,1.0618990320681772,0.0,2,44397.0
53443,c072109a-1593-4baa-abc5-f74eea7f279f,W1,0,44397.0,9525.268982892425,147.99519476526467,0.0,2.0,0.5309495160340886,1.0618990320681772,0.0,3,57716.1
53456,c07c86eb-c297-4694-a514-f300f51c831b,W1,0,58972.0,14132.418447772394,168.56400775031645,0.0,3.0,0.5245583883709197,1.5736751651127592,0.0,0,0.0
53457,c07c86eb-c297-4694-a514-f300f51c831b,W1,0,58972.0,14132.418447772394,168.56400775031645,0.0,3.0,0.5245583883709197,1.5736751651127592,0.0,1,17691.6
53458,c07c86eb-c297-4694-a514-f300f51c831b,W1,0,58972.0,14132.418447772394,168.56400775031645,0.0,3.0,0.5245583883709197,1.5736751651127592,0.0,2,58972.0
53459,c07c86eb-c297-4694-a514-f300f51c831b,W1,0,58972.0,14132.418447772394,168.56400775031645,0.0,3.0,0.5245583883709197,1.5736751651127592,0.0,3,76663.6
53472,c0844311-c6a0-4ac5-9f1a-18b881f61f48,W1,0,139145.0,32539.500755396028,173.0681803551392,1.0,2.0,0.517156428883788,1.034312857767576,2.0,0,0.0
53473,c0844311-c6a0-4ac5-9f1a-18b881f61f48,W1,0,139145.0,32539.500755396028,173.0681803551392,1.0,2.0,0.517156428883788,1.034312857767576,2.0,1,41743.5
53474,c0844311-c6a0-4ac5-9f1a-18b881f61f48,W1,0,139145.0,32539.500755396028,173.0681803551392,1.0,2.0,0.517156428883788,1.034312857767576,2.0,2,139145.0
53475,c0844311-c6a0-4ac5-9f1a-18b881f61f48,W1,0,139145.0,32539.500755396028,173.0681803551392,1.0,2.0,0.517156428883788,1.034312857767576,2.0,3,180888.5
53488,c08980e8-5905-4e2b-b049-f6c5cc2185c8,W1,0,95161.0,35098.53302819139,298.3236088952425,1.0,2.0,0.4855456014506877,0.9710912029013754,2.0,0,0.0
53489,c08980e8-5905-4e2b-b049-f6c5cc2185c8,W1,0,95161.0,35098.53302819139,298.3236088952425,1.0,2.0,0.4855456014506877,0.9710912029013754,2.0,1,28548.3
53490,c08980e8-5905-4e2b-b049-f6c5cc2185c8,W1,0,95161.0,35098.53302819139,298.3236088952425,1.0,2.0,0.4855456014506877,0.9710912029013754,2.0,2,95161.0
53491,c08980e8-5905-4e2b-b049-f6c5cc2185c8,W1,0,95161.0,35098.53302819139,298.3236088952425,1.0,2.0,0.4855456014506877,0.9710912029013754,2.0,3,123709.3
53504,c093609b-1874-42a3-986c-c5f7b609da83,W1,0,67801.0,14546.54058402796,147.99519476526467,0.0,3.0,0.527292839446625,1.581878518339875,0.0,0,0.0
53505,c093609b-1874-42a3-986c-c5f7b609da83,W1,0,67801.0,14546.54058402796,147.99519476526467,0.0,3.0,0.527292839446625,1.581878518339875,0.0,1,20340.3
53506,c093609b-1874-42a3-986c-c5f7b609da83,W1,0,67801.0,14546.54058402796,147.99519476526467,0.0,3.0,0.527292839446625,1.581878518339875,0.0,2,67801.0
53507,c093609b-1874-42a3-986c-c5f7b609da83,W1,0,67801.0,14546.54058402796,147.99519476526467,0.0,3.0,0.527292839446625,1.581878518339875,0.0,3,88141.3
53520,c0cae84d-7593-4109-9ec6-1f8ef9721673,W1,0,86863.0,43519.724171538255,427.1158482247261,1.0,1.0,0.6424861197847356,0.6424861197847356,1.0,0,0.0
53521,c0cae84d-7593-4109-9ec6-1f8ef9721673,W1,0,86863.0,43519.724171538255,427.1158482247261,1.0,1.0,0.6424861197847356,0.6424861197847356,1.0,1,26058.899999999998
53522,c0cae84d-7593-4109-9ec6-1f8ef9721673,W1,0,86863.0,43519.724171538255,427.1158482247261,1.0,1.0,0.6424861197847356,0.6424861197847356,1.0,2,86863.0
53523,c0cae84d-7593-4109-9ec6-1f8ef9721673,W1,0,86863.0,43519.724171538255,427.1158482247261,1.0,1.0,0.6424861197847356,0.6424861197847356,1.0,3,112921.90000000001
53536,c0d2802f-0e53-4dc6-a775-235346421041,W1,0,186867.0,61641.51032311462,266.05096290662846,0.0,0.0,0.439428904503101,0.0,0.0,0,0.0
53537,c0d2802f-0e53-4dc6-a775-235346421041,W1,0,186867.0,61641.51032311462,266.05096290662846,0.0,0.0,0.439428904503101,0.0,0.0,1,56060.1
53538,c0d2802f-0e53-4dc6-a775-235346421041,W1,0,186867.0,61641.51032311462,266.05096290662846,0.0,0.0,0.439428904503101,0.0,0.0,2,186867.0
53539,c0d2802f-0e53-4dc6-a775-235346421041,W1,0,186867.0,61641.51032311462,266.05096290662846,0.0,0.0,0.439428904503101,0.0,0.0,3,242927.1
53552,c0e12ebb-9097-4d75-b91b-2c5687394308,W2,0,118053.0,20023.599912572463,111.46961736877417,1.0,0.0,0.4781971621957157,0.0,0.0,0,0.0
53553,c0e12ebb-9097-4d75-b91b-2c5687394308,W2,0,118053.0,20023.599912572463,111.46961736877417,1.0,0.0,0.4781971621957157,0.0,0.0,1,35415.9
53554,c0e12ebb-9097-4d75-b91b-2c5687394308,W2,0,118053.0,20023.599912572463,111.46961736877417,1.0,0.0,0.4781971621957157,0.0,0.0,2,118053.0
53555,c0e12ebb-9097-4d75-b91b-2c5687394308,W2,0,118053.0,20023.599912572463,111.46961736877417,1.0,0.0,0.4781971621957157,0.0,0.0,3,153468.9
53568,c1007b72-b709-4934-9848-d270f5f4780e,W1,0,49020.0,24559.78815938668,427.1158482247261,1.0,1.0,0.6780280050829126,0.6780280050829126,1.0,0,0.0
53569,c1007b72-b709-4934-9848-d270f5f4780e,W1,0,49020.0,24559.78815938668,427.1158482247261,1.0,1.0,0.6780280050829126,0.6780280050829126,1.0,1,14706.0
53570,c1007b72-b709-4934-9848-d270f5f4780e,W1,0,49020.0,24559.78815938668,427.1158482247261,1.0,1.0,0.6780280050829126,0.6780280050829126,1.0,2,49020.0
53571,c1007b72-b709-4934-9848-d270f5f4780e,W1,0,49020.0,24559.78815938668,427.1158482247261,1.0,1.0,0.6780280050829126,0.6780280050829126,1.0,3,63726.0
53584,c14b1add-6fa5-4ea6-bd27-3eb2f04683b1,W1,0,21542.0,5162.459441801412,168.56400775031645,1.0,0.0,0.5126355177756226,0.0,0.0,0,0.0
53585,c14b1add-6fa5-4ea6-bd27-3eb2f04683b1,W1,0,21542.0,5162.459441801412,168.56400775031645,1.0,0.0,0.5126355177756226,0.0,0.0,1,6462.599999999999
53586,c14b1add-6fa5-4ea6-bd27-3eb2f04683b1,W1,0,21542.0,5162.459441801412,168.56400775031645,1.0,0.0,0.5126355177756226,0.0,0.0,2,21542.0
53587,c14b1add-6fa5-4ea6-bd27-3eb2f04683b1,W1,0,21542.0,5162.459441801412,168.56400775031645,1.0,0.0,0.5126355177756226,0.0,0.0,3,28004.600000000002
53600,c153c43f-e527-4c1f-a759-13e11add5cdb,W1,0,78075.0,29312.184225503534,303.6971870581141,0.0,0.0,0.0,0.0,0.0,0,0.0
53601,c153c43f-e527-4c1f-a759-13e11add5cdb,W1,0,78075.0,29312.184225503534,303.6971870581141,0.0,0.0,0.0,0.0,0.0,1,23422.5
53602,c153c43f-e527-4c1f-a759-13e11add5cdb,W1,0,78075.0,29312.184225503534,303.6971870581141,0.0,0.0,0.0,0.0,0.0,2,78075.0
53603,c153c43f-e527-4c1f-a759-13e11add5cdb,W1,0,78075.0,29312.184225503534,303.6971870581141,0.0,0.0,0.0,0.0,0.0,3,101497.5
53616,c15698f5-21b2-47b7-a4a8-7b52678c2fc2,W1,0,130304.0,24285.210168362628,123.4094714741054,0.0,1.0,0.4497922590905615,0.4497922590905615,0.0,0,0.0
53617,c15698f5-21b2-47b7-a4a8-7b52678c2fc2,W1,0,130304.0,24285.210168362628,123.4094714741054,0.0,1.0,0.4497922590905615,0.4497922590905615,0.0,1,39091.2
53618,c15698f5-21b2-47b7-a4a8-7b52678c2fc2,W1,0,130304.0,24285.210168362628,123.4094714741054,0.0,1.0,0.4497922590905615,0.4497922590905615,0.0,2,130304.0
53619,c15698f5-21b2-47b7-a4a8-7b52678c2fc2,W1,0,130304.0,24285.210168362628,123.4094714741054,0.0,1.0,0.4497922590905615,0.4497922590905615,0.0,3,169395.2
53632,c1657178-0421-4ecd-80b8-538ece692fa7,W2,0,146614.0,73063.35478739325,428.4963663522038,0.0,0.0,0.6622003231048305,0.0,0.0,0,0.0
53633,c1657178-0421-4ecd-80b8-538ece692fa7,W2,0,146614.0,73063.35478739325,428.4963663522038,0.0,0.0,0.6622003231048305,0.0,0.0,1,43984.2
53634,c1657178-0421-4ecd-80b8-538ece692fa7,W2,0,146614.0,73063.35478739325,428.4963663522038,0.0,0.0,0.6622003231048305,0.0,0.0,2,146614.0
53635,c1657178-0421-4ecd-80b8-538ece692fa7,W2,0,146614.0,73063.35478739325,428.4963663522038,0.0,0.0,0.6622003231048305,0.0,0.0,3,190598.2
53648,c178dc70-aa1a-458d-b7a7-e2bc1438a46c,RC,0,370077.0,107562.98147942768,203.31464189521225,0.0,0.0,0.0,0.0,0.0,0,0.0
53649,c178dc70-aa1a-458d-b7a7-e2bc1438a46c,RC,0,370077.0,107562.98147942768,203.31464189521225,0.0,0.0,0.0,0.0,0.0,1,111023.09999999999
53650,c178dc70-aa1a-458d-b7a7-e2bc1438a46c,RC,0,370077.0,107562.98147942768,203.31464189521225,0.0,0.0,0.0,0.0,0.0,2,370077.0
53651,c178dc70-aa1a-458d-b7a7-e2bc1438a46c,RC,0,370077.0,107562.98147942768,203.31464189521225,0.0,0.0,0.0,0.0,0.0,3,481100.10000000003
53664,c17c6858-3e7a-440c-9d70-9b363da47c23,RC,0,591407.0,164754.99271094362,193.1707808549035,0.0,0.0,0.0,0.0,0.0,0,0.0
53665,c17c6858-3e7a-440c-9d70-9b363da47c23,RC,0,591407.0,164754.99271094362,193.1707808549035,0.0,0.0,0.0,0.0,0.0,1,177422.1
53666,c17c6858-3e7a-440c-9d70-9b363da47c23,RC,0,591407.0,164754.99271094362,193.1707808549035,0.0,0.0,0.0,0.0,0.0,2,591407.0
53667,c17c6858-3e7a-440c-9d70-9b363da47c23,RC,0,591407.0,164754.99271094362,193.1707808549035,0.0,0.0,0.0,0.0,0.0,3,768829.1
53680,c182485b-f483-4855-8dce-ccbe71ba52ae,W1,0,20743.0,4970.982090859098,168.56400775031645,1.0,7.0,0.5093268693509743,3.56528808545682,7.0,0,0.0
53681,c182485b-f483-4855-8dce-ccbe71ba52ae,W1,0,20743.0,4970.982090859098,168.56400775031645,1.0,7.0,0.5093268693509743,3.56528808545682,7.0,1,6222.9
53682,c182485b-f483-4855-8dce-ccbe71ba52ae,W1,0,20743.0,4970.982090859098,168.56400775031645,1.0,7.0,0.5093268693509743,3.56528808545682,7.0,2,20743.0
53683,c182485b-f483-4855-8dce-ccbe71ba52ae,W1,0,20743.0,4970.982090859098,168.56400775031645,1.0,7.0,0.5093268693509743,3.56528808545682,7.0,3,26965.9
53696,c1855b70-7592-4b32-8a83-3cd78d15abfe,W2,0,256185.0,33085.97138974271,78.34174871998789,0.0,0.0,0.3551107406687916,0.0,0.0,0,0.0
53697,c1855b70-7592-4b32-8a83-3cd78d15abfe,W2,0,256185.0,33085.97138974271,78.34174871998789,0.0,0.0,0.3551107406687916,0.0,0.0,1,76855.5
53698,c1855b70-7592-4b32-8a83-3cd78d15abfe,W2,0,256185.0,33085.97138974271,78.34174871998789,0.0,0.0,0.3551107406687916,0.0,0.0,2,256185.0
53699,c1855b70-7592-4b32-8a83-3cd78d15abfe,W2,0,256185.0,33085.97138974271,78.34174871998789,0.0,0.0,0.3551107406687916,0.0,0.0,3,333040.5
53712,c187549d-5426-4bf7-9b52-04b899ab6ab3,W2,0,82165.0,11103.955956307063,85.44686137290181,1.0,0.0,0.4470202503974516,0.0,0.0,0,0.0
53713,c187549d-5426-4bf7-9b52-04b899ab6ab3,W2,0,82165.0,11103.955956307063,85.44686137290181,1.0,0.0,0.4470202503974516,0.0,0.0,1,24649.5
53714,c187549d-5426-4bf7-9b52-04b899ab6ab3,W2,0,82165.0,11103.955956307063,85.44686137290181,1.0,0.0,0.4470202503974516,0.0,0.0,2,82165.0
53715,c187549d-5426-4bf7-9b52-04b899ab6ab3,W2,0,82165.0,11103.955956307063,85.44686137290181,1.0,0.0,0.4470202503974516,0.0,0.0,3,106814.5
53728,c1899759-3d38-469f-a7e0-4a282af46bca,RC,0,252483.0,73563.76699532701,203.8964387324084,0.0,0.0,0.0,0.0,0.0,0,0.0
53729,c1899759-3d38-469f-a7e0-4a282af46bca,RC,0,252483.0,73563.76699532701,203.8964387324084,0.0,0.0,0.0,0.0,0.0,1,75744.9
53730,c1899759-3d38-469f-a7e0-4a282af46bca,RC,0,252483.0,73563.76699532701,203.8964387324084,0.0,0.0,0.0,0.0,0.0,2,252483.0
53731,c1899759-3d38-469f-a7e0-4a282af46bca,RC,0,252483.0,73563.76699532701,203.8964387324084,0.0,0.0,0.0,0.0,0.0,3,328227.9
53744,c18b0bfe-ab3f-4163-8b81-9a88328d1ba7,RC,0,128398.0,37410.20407182265,203.8964387324084,0.0,0.0,0.0,0.0,0.0,0,0.0
53745,c18b0bfe-ab3f-4163-8b81-9a88328d1ba7,RC,0,128398.0,37410.20407182265,203.8964387324084,0.0,0.0,0.0,0.0,0.0,1,38519.4
53746,c18b0bfe-ab3f-4163-8b81-9a88328d1ba7,RC,0,128398.0,37410.20407182265,203.8964387324084,0.0,0.0,0.0,0.0,0.0,2,128398.0
53747,c18b0bfe-ab3f-4163-8b81-9a88328d1ba7,RC,0,128398.0,37410.20407182265,203.8964387324084,0.0,0.0,0.0,0.0,0.0,3,166917.4
53760,c1bcaaaf-7353-48f1-9301-68ba4a7dea1d,W2,0,175589.0,101731.618228983,506.6484363260821,1.0,2.0,0.6846108010008913,1.3692216020017827,2.0,0,0.0
53761,c1bcaaaf-7353-48f1-9301-68ba4a7dea1d,W2,0,175589.0,101731.618228983,506.6484363260821,1.0,2.0,0.6846108010008913,1.3692216020017827,2.0,1,52676.7
53762,c1bcaaaf-7353-48f1-9301-68ba4a7dea1d,W2,0,175589.0,101731.618228983,506.6484363260821,1.0,2.0,0.6846108010008913,1.3692216020017827,2.0,2,175589.0
53763,c1bcaaaf-7353-48f1-9301-68ba4a7dea1d,W2,0,175589.0,101731.618228983,506.6484363260821,1.0,2.0,0.6846108010008913,1.3692216020017827,2.0,3,228265.7
53776,c1d6285c-fc7e-40bf-b708-018c119d0f04,W2,0,133232.0,32176.268168363527,180.80194764790548,0.0,0.0,0.4538505394011046,0.0,0.0,0,0.0
53777,c1d6285c-fc7e-40bf-b708-018c119d0f04,W2,0,133232.0,32176.268168363527,180.80194764790548,0.0,0.0,0.4538505394011046,0.0,0.0,1,39969.6
53778,c1d6285c-fc7e-40bf-b708-018c119d0f04,W2,0,133232.0,32176.268168363527,180.80194764790548,0.0,0.0,0.4538505394011046,0.0,0.0,2,133232.0
53779,c1d6285c-fc7e-40bf-b708-018c119d0f04,W2,0,133232.0,32176.268168363527,180.80194764790548,0.0,0.0,0.4538505394011046,0.0,0.0,3,173201.6
