,Z,S,K,rmv,l,repair,dislocated,numprec,prdis,d_ijk,b,Q_t_hat
160,021f7139-ddc0-482a-95a0-1844cfc8b311,RC,0,455368.0,244942.05413307383,428.7695823428273,0.0,0.0,0.0,0.0,1,0.0916370126828013
161,021f7139-ddc0-482a-95a0-1844cfc8b311,RC,1,455368.0,202401.32361157043,335.9665504050737,0.0,0.0,0.0,0.0,0,0.07180306698120831
162,021f7139-ddc0-482a-95a0-1844cfc8b311,RC,2,455368.0,244942.0540867253,428.7695822565542,0.0,0.0,0.0,0.0,0,0.09163701266436294
163,021f7139-ddc0-482a-95a0-1844cfc8b311,RC,3,455368.0,244942.05413307383,214.38479117141367,0.0,0.0,0.0,0.0,0,0.04581850634140065
164,02220913-4951-4265-8690-21e2f48baf88,W1,0,118895.0,107005.49667399409,815.8668566797268,1.0,2.0,0.8687216820399469,1.7374433640798939,1,0.1743677830048572
165,02220913-4951-4265-8690-21e2f48baf88,W1,1,118895.0,107005.4952605564,815.8668443534763,1.0,2.0,0.8687216759219831,1.7374433518439663,0,0.17436778037048006
166,02220913-4951-4265-8690-21e2f48baf88,W1,2,118895.0,73238.94241498297,516.0862969155197,1.0,2.0,0.739554522777546,1.479109045555092,0,0.11029841780626623
167,02220913-4951-4265-8690-21e2f48baf88,W1,3,118895.0,107005.49667399409,407.9334283398634,1.0,2.0,0.8687216820399469,1.7374433640798939,0,0.0871838915024286
168,022b601d-4f78-4270-9fd6-e2acac5864c8,W1,0,144396.0,129956.32749804512,815.8663588074375,0.0,0.0,0.832485816166445,0.0,1,0.17436767659915312
169,022b601d-4f78-4270-9fd6-e2acac5864c8,W1,1,144396.0,129956.31370127355,815.8662586859789,0.0,0.0,0.8324857690995218,0.0,0,0.17436765520110684
170,022b601d-4f78-4270-9fd6-e2acac5864c8,W1,2,144396.0,80862.44352893355,458.7429171906272,0.0,0.0,0.6563068743664662,0.0,0,0.09804294019889447
171,022b601d-4f78-4270-9fd6-e2acac5864c8,W1,3,144396.0,129956.32749804512,407.9331794037187,0.0,0.0,0.832485816166445,0.0,0,0.08718383829957656
172,0230dcab-e3d6-4f96-b0bf-6d565f39eaca,RC,0,131615.0,104694.3637733882,704.4897120150775,0.0,0.0,0.0,0.0,1,0.15056416157620806
173,0230dcab-e3d6-4f96-b0bf-6d565f39eaca,RC,1,131615.0,97043.03420379468,645.1636544634686,0.0,0.0,0.0,0.0,0,0.1378849443179031
174,0230dcab-e3d6-4f96-b0bf-6d565f39eaca,RC,2,131615.0,65209.73702359931,396.1891166347002,0.0,0.0,0.0,0.0,0,0.084673886863582
175,0230dcab-e3d6-4f96-b0bf-6d565f39eaca,RC,3,131615.0,104694.3637733882,352.2448560075388,0.0,0.0,0.0,0.0,0,0.07528208078810403
176,025ac42c-1cd1-42f7-ab84-d74193d721db,W1,0,65843.0,59258.6257774639,815.8656963189998,1.0,2.0,0.7489795940654682,1.4979591881309364,1,0.17436753501154087
177,025ac42c-1cd1-42f7-ab84-d74193d721db,W1,1,65843.0,59258.59423544821,815.8651996148977,1.0,2.0,0.7489793109893061,1.4979586219786123,0,0.17436742885550283
178,025ac42c-1cd1-42f7-ab84-d74193d721db,W1,2,65843.0,40559.07889675532,516.0862969155197,1.0,2.0,0.5736594753046671,1.1473189506093342,0,0.11029841780626623
179,025ac42c-1cd1-42f7-ab84-d74193d721db,W1,3,65843.0,59258.6257774639,407.9328481594999,1.0,2.0,0.7489795940654682,1.4979591881309364,0,0.08718376750577043
180,0260e28c-8185-449d-80b7-717b0469fb5d,W1,0,33405.0,30061.20439249866,815.7627493863044,0.0,1.0,0.8485505391879465,0.8485505391879465,1,0.17434553310243736
181,0260e28c-8185-449d-80b7-717b0469fb5d,W1,1,33405.0,30059.80387307302,815.7192787923399,0.0,1.0,0.8485286438226866,0.8485286438226866,0,0.1743362425288181
182,0260e28c-8185-449d-80b7-717b0469fb5d,W1,2,33405.0,20577.37391288537,516.0862969155197,0.0,1.0,0.7060544819842445,0.7060544819842445,0,0.11029841780626623
183,0260e28c-8185-449d-80b7-717b0469fb5d,W1,3,33405.0,30061.20439249866,407.8813746931522,0.0,1.0,0.8485505391879465,0.8485505391879465,0,0.08717276655121868
184,026e90d2-307b-4e6f-a52f-a3d8c9a28039,W1,0,138553.0,78262.44066001414,463.5325739152804,0.0,3.0,0.5832020035383915,1.7496060106151745,1,0.09906658985152392
185,026e90d2-307b-4e6f-a52f-a3d8c9a28039,W1,1,138553.0,69360.1107876968,396.0439829547124,0.0,3.0,0.5446649639527086,1.6339948918581257,0,0.08464286876570046
186,026e90d2-307b-4e6f-a52f-a3d8c9a28039,W1,2,138553.0,78262.44066001414,463.5325739152804,0.0,3.0,0.5832020035383915,1.7496060106151745,0,0.09906658985152392
187,026e90d2-307b-4e6f-a52f-a3d8c9a28039,W1,3,138553.0,78262.44066001414,231.7662869576402,0.0,3.0,0.5832020035383915,1.7496060106151745,0,0.04953329492576196
188,029f9820-fddb-4b8c-bc16-8df8071ecfed,W1,0,100475.0,90427.36555245637,815.8654806753101,1.0,0.0,0.8483298398042404,0.0,1,0.17436748892398163
189,029f9820-fddb-4b8c-bc16-8df8071ecfed,W1,1,100475.0,90427.33996773874,815.865213849724,1.0,0.0,0.8483297160540093,0.0,0,0.17436743189778242
190,029f9820-fddb-4b8c-bc16-8df8071ecfed,W1,2,100475.0,56266.47561961273,458.7429171906272,1.0,0.0,0.6840916479502097,0.0,0,0.09804294019889447
191,029f9820-fddb-4b8c-bc16-8df8071ecfed,W1,3,100475.0,90427.36555245637,407.9327403376551,1.0,0.0,0.8483298398042404,0.0,0,0.08718374446199083
192,02c1dbea-8876-4dbd-9604-815b718bd894,W2,0,67669.0,58043.58352256636,773.3995825468807,1.0,3.0,0.8335396880845553,2.500619064253666,1,0.16529163978347525
193,02c1dbea-8876-4dbd-9604-815b718bd894,W2,1,67669.0,57400.359788646914,764.913209143027,1.0,3.0,0.8281005797707345,2.4843017393122033,0,0.16347792458709703
194,02c1dbea-8876-4dbd-9604-815b718bd894,W2,2,67669.0,22485.40136204424,245.1325141659779,1.0,3.0,0.5788948389624788,1.7366845168874365,0,0.05238993677409231
195,02c1dbea-8876-4dbd-9604-815b718bd894,W2,3,67669.0,58043.58352256636,386.6997912734403,1.0,3.0,0.8335396880845553,2.500619064253666,0,0.08264581989173762
196,02d47293-47de-47e0-8ed9-6aade1100e90,W1,0,55636.0,50069.493586500736,815.8117442967181,0.0,0.0,0.0,0.0,1,0.17435600433783247
197,02d47293-47de-47e0-8ed9-6aade1100e90,W1,1,55636.0,50068.25846109121,815.7887260059819,0.0,0.0,0.0,0.0,0,0.174351084848468
198,02d47293-47de-47e0-8ed9-6aade1100e90,W1,2,55636.0,34271.59931199792,516.0862969155197,0.0,0.0,0.0,0.0,0,0.11029841780626623
199,02d47293-47de-47e0-8ed9-6aade1100e90,W1,3,55636.0,50069.493586500736,407.90587214835904,0.0,0.0,0.0,0.0,0,0.08717800216891623
200,02de8b78-5df7-4216-abcb-a315ceee272d,W1,0,32459.0,29179.21448752579,814.7595097475808,1.0,1.0,0.8237215254538836,0.8237215254538836,1,0.17413111984346671
201,02de8b78-5df7-4216-abcb-a315ceee272d,W1,1,32459.0,29170.845547468525,814.5000478132598,1.0,1.0,0.8235896441819697,0.8235896441819697,0,0.17407566741039962
202,02de8b78-5df7-4216-abcb-a315ceee272d,W1,2,32459.0,18678.83461432727,471.607742245253,1.0,1.0,0.6406783163073877,0.6406783163073877,0,0.10079242193743386
203,02de8b78-5df7-4216-abcb-a315ceee272d,W1,3,32459.0,29179.21448752579,407.3797548737904,1.0,1.0,0.8237215254538836,0.8237215254538836,0,0.08706555992173336
204,02edd2af-8547-41d5-a268-e8acaf9be6cd,W1,0,126963.0,114266.6750118786,815.8666784601664,1.0,2.0,0.8363529704296048,1.6727059408592095,1,0.17436774491561582
205,02edd2af-8547-41d5-a268-e8acaf9be6cd,W1,1,126963.0,114266.6643927896,815.8665917384234,1.0,2.0,0.8363529370353016,1.6727058740706031,0,0.17436772638136855
206,02edd2af-8547-41d5-a268-e8acaf9be6cd,W1,2,126963.0,78208.80479274556,516.0862969155197,1.0,2.0,0.7078441070421099,1.4156882140842197,0,0.11029841780626623
207,02edd2af-8547-41d5-a268-e8acaf9be6cd,W1,3,126963.0,114266.6750118786,407.9333392300832,1.0,2.0,0.8363529704296048,1.6727059408592095,0,0.08718387245780791
208,031d5bd4-bd2d-4b6a-bb66-1b96f885ba6d,RC,0,16360.0,12170.74268169749,637.6639660958672,1.0,0.0,0.728364312084973,0.0,1,0.13628210431627852
209,031d5bd4-bd2d-4b6a-bb66-1b96f885ba6d,RC,1,16360.0,11553.618562409074,595.371465267795,1.0,0.0,0.7062130104891748,0.0,0,0.127243313799486
210,031d5bd4-bd2d-4b6a-bb66-1b96f885ba6d,RC,2,16360.0,9133.2400302254,448.60724483126427,1.0,0.0,0.6477108236440177,0.0,0,0.09587673537748756
211,031d5bd4-bd2d-4b6a-bb66-1b96f885ba6d,RC,3,16360.0,12170.74268169749,318.8319830479336,1.0,0.0,0.728364312084973,0.0,0,0.06814105215813926
212,032335d2-be26-4db9-9fd2-e17e0e091a2b,W1,0,132273.0,118896.13615408988,814.6781693601365,1.0,0.0,0.8493420793852955,0.0,1,0.17411373570423946
213,032335d2-be26-4db9-9fd2-e17e0e091a2b,W1,1,132273.0,118867.46254028456,814.4504741788212,1.0,0.0,0.849231566306187,0.0,0,0.17406507248959632
214,032335d2-be26-4db9-9fd2-e17e0e091a2b,W1,2,132273.0,74715.14736903603,463.5325739152804,1.0,0.0,0.6876874051059991,0.0,0,0.09906658985152392
215,032335d2-be26-4db9-9fd2-e17e0e091a2b,W1,3,132273.0,118896.13615408988,407.33908468006825,1.0,0.0,0.8493420793852955,0.0,0,0.08705686785211973
216,033563da-5b94-4cab-9188-1b2b5f0eea2b,W1,0,81992.0,73787.38227784292,815.7970831742394,1.0,1.0,0.8661995516284865,0.8661995516284865,1,0.17435287094982677
217,033563da-5b94-4cab-9188-1b2b5f0eea2b,W1,1,81992.0,73785.06111372232,815.7676731558305,1.0,1.0,0.8661851877283485,0.8661851877283485,0,0.174346585414796
218,033563da-5b94-4cab-9188-1b2b5f0eea2b,W1,2,81992.0,50867.55183315536,520.4933273591503,1.0,1.0,0.736230634582903,0.736230634582903,0,0.1112402922332016
219,033563da-5b94-4cab-9188-1b2b5f0eea2b,W1,3,81992.0,73787.38227784292,407.8985415871197,1.0,1.0,0.8661995516284865,0.8661995516284865,0,0.08717643547491338
220,03409802-3a2c-4451-821e-9c2b0b05e509,W1,0,177465.0,87899.35118298551,390.9466964458583,0.0,0.0,0.0,0.0,1,0.08355347220471432
221,03409802-3a2c-4451-821e-9c2b0b05e509,W1,1,177465.0,87899.35118298551,390.9466964458583,0.0,0.0,0.0,0.0,0,0.08355347220471432
222,03409802-3a2c-4451-821e-9c2b0b05e509,W1,2,177465.0,87899.35118298551,390.9466964458583,0.0,0.0,0.0,0.0,0,0.08355347220471432
223,03409802-3a2c-4451-821e-9c2b0b05e509,W1,3,177465.0,87899.35118298551,195.4733482229292,0.0,0.0,0.0,0.0,0,0.041776736102357166
224,03654fae-e591-439a-b928-3557fef2588c,W2,0,121705.0,109533.72681152652,815.8605141123084,0.0,0.0,0.0,0.0,1,0.1743664274657637
225,03654fae-e591-439a-b928-3557fef2588c,W2,1,121705.0,109533.55978475406,815.8592972228797,0.0,0.0,0.0,0.0,0,0.17436616739108352
226,03654fae-e591-439a-b928-3557fef2588c,W2,2,121705.0,39144.81340065498,235.76275611438257,0.0,0.0,0.0,0.0,0,0.050387423832952034
227,03654fae-e591-439a-b928-3557fef2588c,W2,3,121705.0,109533.72681152652,407.9302570561542,0.0,0.0,0.0,0.0,0,0.08718321373288185
228,0369d18a-6dee-44ec-8b7b-b1d5c8f3f968,W2,0,156712.0,141040.11874629336,815.8625757458594,1.0,0.0,0.8500847916867359,0.0,1,0.17436686807990157
229,0369d18a-6dee-44ec-8b7b-b1d5c8f3f968,W2,1,156712.0,141040.04753308772,815.8621693806142,1.0,0.0,0.8500845478940905,0.0,0,0.17436678123116353
230,0369d18a-6dee-44ec-8b7b-b1d5c8f3f968,W2,2,156712.0,41255.57228654458,184.50084220600652,1.0,0.0,0.5201583386624915,0.0,0,0.03943168245479943
231,0369d18a-6dee-44ec-8b7b-b1d5c8f3f968,W2,3,156712.0,141040.11874629336,407.9312878729297,1.0,0.0,0.8500847916867359,0.0,0,0.08718343403995078
232,036c1bfe-885d-4703-871f-dcfd2cbdc06f,W1,0,19959.0,17956.7962995165,815.5332402701998,1.0,6.0,0.8475758826275624,5.0854552957653745,1,0.17429648221205382
233,036c1bfe-885d-4703-871f-dcfd2cbdc06f,W1,1,19959.0,17954.09554762021,815.3926656757827,1.0,6.0,0.8475124817714659,5.085074890628795,0,0.17426643848595486
234,036c1bfe-885d-4703-871f-dcfd2cbdc06f,W1,2,19959.0,12382.494231607325,520.4933273591503,0.0,6.0,0.719653870690566,4.317923224143396,0,0.1112402922332016
235,036c1bfe-885d-4703-871f-dcfd2cbdc06f,W1,3,19959.0,17956.7962995165,407.7666201350999,1.0,6.0,0.8475758826275624,5.0854552957653745,0,0.08714824110602691
236,0376b75b-45a8-4954-b4c1-2d3b82a1b0da,W1,0,182821.0,113421.51299747896,520.4933273591503,1.0,2.0,0.7135338557760426,1.4270677115520851,1,0.1112402922332016
237,0376b75b-45a8-4954-b4c1-2d3b82a1b0da,W1,1,182821.0,91520.8246253601,396.0439829547124,1.0,2.0,0.6505981230840114,1.3011962461680229,0,0.08464286876570046
238,0376b75b-45a8-4954-b4c1-2d3b82a1b0da,W1,2,182821.0,113421.51299747896,520.4933273591503,1.0,2.0,0.7135338557760426,1.4270677115520851,0,0.1112402922332016
239,0376b75b-45a8-4954-b4c1-2d3b82a1b0da,W1,3,182821.0,113421.51299747896,260.24666367957514,1.0,2.0,0.7135338557760426,1.4270677115520851,0,0.0556201461166008
240,0383c2d0-49ac-4064-887c-19272e98246d,W1,0,30583.0,27520.39923013305,815.7184477508627,1.0,3.0,0.8611661757181632,2.5834985271544895,1,0.17433606491790182
241,0383c2d0-49ac-4064-887c-19272e98246d,W1,1,30583.0,27518.57155139964,815.6564840017128,1.0,3.0,0.8611416655994361,2.5834249967983083,0,0.17432282197087257
242,0383c2d0-49ac-4064-887c-19272e98246d,W1,2,30583.0,18839.03087495205,516.0862969155197,1.0,3.0,0.7433444322268425,2.230033296680528,0,0.11029841780626623
243,0383c2d0-49ac-4064-887c-19272e98246d,W1,3,30583.0,27520.39923013305,407.8592238754313,1.0,3.0,0.8611661757181632,2.5834985271544895,0,0.08716803245895091
244,039ce4f6-e8c1-4abe-81d8-a4176eb320b5,W2,0,81215.0,73063.67054442728,815.4984906162156,0.0,3.0,0.867596711308619,2.6027901339258572,1,0.17428905548540619
245,039ce4f6-e8c1-4abe-81d8-a4176eb320b5,W2,1,81215.0,73057.22668518826,815.4281375149936,0.0,3.0,0.8675482535089755,2.6026447605269265,0,0.17427401955866503
246,039ce4f6-e8c1-4abe-81d8-a4176eb320b5,W2,2,81215.0,26121.737154054423,235.76275611438257,0.0,3.0,0.5716040628725977,1.7148121886177932,0,0.050387423832952034
247,039ce4f6-e8c1-4abe-81d8-a4176eb320b5,W2,3,81215.0,73063.67054442728,407.7492453081078,0.0,3.0,0.867596711308619,2.6027901339258572,0,0.08714452774270309
248,039de54b-c320-4fcb-8296-57229e3b09d6,W1,0,11249.0,6354.060864683544,463.5325739152804,0.0,3.0,0.6949268507569505,2.0847805522708516,1,0.09906658985152392
249,039de54b-c320-4fcb-8296-57229e3b09d6,W1,1,11249.0,5631.288288602927,396.0439829547124,0.0,3.0,0.6617476735828314,1.9852430207484941,0,0.08464286876570046
250,039de54b-c320-4fcb-8296-57229e3b09d6,W1,2,11249.0,6354.060864683544,463.5325739152804,0.0,3.0,0.6949268507569505,2.0847805522708516,0,0.09906658985152392
251,039de54b-c320-4fcb-8296-57229e3b09d6,W1,3,11249.0,6354.060864683544,231.7662869576402,0.0,3.0,0.6949268507569505,2.0847805522708516,0,0.04953329492576196
252,03a0f211-c6e5-4354-b321-fe31b1f1500c,W1,0,42636.0,38357.84307587977,815.5064955895645,1.0,2.0,0.845149393642635,1.69029878728527,1,0.17429076631535895
253,03a0f211-c6e5-4354-b321-fe31b1f1500c,W1,1,42636.0,38351.6568856251,815.3560551019903,1.0,2.0,0.8450768566692473,1.6901537133384945,0,0.17425861404188722
254,03a0f211-c6e5-4354-b321-fe31b1f1500c,W1,2,42636.0,26263.64059720942,516.0862969155197,1.0,2.0,0.701404607056014,1.402809214112028,0,0.11029841780626623
255,03a0f211-c6e5-4354-b321-fe31b1f1500c,W1,3,42636.0,38357.84307587977,407.7532477947822,1.0,2.0,0.845149393642635,1.69029878728527,0,0.08714538315767947
256,03c8f8ae-620d-4d41-9e43-8e241c2561d5,RC,0,323886.0,282450.2529922252,783.5301550787137,0.0,0.0,0.0,0.0,1,0.16745675466525192
257,03c8f8ae-620d-4d41-9e43-8e241c2561d5,RC,1,323886.0,274674.58938478923,755.8419600171127,0.0,0.0,0.0,0.0,0,0.1615392092363994
258,03c8f8ae-620d-4d41-9e43-8e241c2561d5,RC,2,323886.0,214035.55738841297,555.6390268896671,0.0,0.0,0.0,0.0,0,0.11875166208370744
259,03c8f8ae-620d-4d41-9e43-8e241c2561d5,RC,3,323886.0,282450.2529922252,391.76507753935687,0.0,0.0,0.0,0.0,0,0.08372837733262596
260,03e60ba6-bf8f-4066-b946-c50eabc026e8,W1,0,89210.0,80288.98339230227,815.8666897019385,1.0,1.0,0.8758543477472676,0.8758543477472676,1,0.17436774731821725
261,03e60ba6-bf8f-4066-b946-c50eabc026e8,W1,1,89210.0,80288.97633460403,815.8666076729306,1.0,1.0,0.8758543149944553,0.8758543149944553,0,0.17436772978690546
262,03e60ba6-bf8f-4066-b946-c50eabc026e8,W1,2,89210.0,54953.07668817554,516.0862969155197,1.0,1.0,0.76840784141681,0.76840784141681,0,0.11029841780626623
263,03e60ba6-bf8f-4066-b946-c50eabc026e8,W1,3,89210.0,80288.98339230227,407.93334485096926,1.0,1.0,0.8758543477472676,0.8758543477472676,0,0.08718387365910862
264,03ec55aa-a792-4a5f-90f0-dbe13f7c91fb,W1,0,47661.0,42891.86149106351,815.7995920010354,1.0,3.0,0.859814230068405,2.579442690205215,1,0.1743534071384987
265,03ec55aa-a792-4a5f-90f0-dbe13f7c91fb,W1,1,47661.0,42890.57022965305,815.7715008887734,1.0,3.0,0.8597999819272453,2.579399945781736,0,0.174347403481251
266,03ec55aa-a792-4a5f-90f0-dbe13f7c91fb,W1,2,47661.0,29359.024638887284,516.0862969155197,1.0,3.0,0.7267270786654838,2.1801812359964514,0,0.11029841780626623
267,03ec55aa-a792-4a5f-90f0-dbe13f7c91fb,W1,3,47661.0,42891.86149106351,407.8997960005177,1.0,3.0,0.859814230068405,2.579442690205215,0,0.08717670356924935
268,03ed7377-859e-4a0f-95ab-39fdc1b2c85b,W2,0,79348.0,71408.89909740016,815.8125200092509,1.0,2.0,0.7885132952027817,1.5770265904055634,1,0.174356170123798
269,03ed7377-859e-4a0f-95ab-39fdc1b2c85b,W2,1,79348.0,71407.97000196672,815.8021376084406,1.0,2.0,0.7885065573633318,1.5770131147266635,0,0.17435395118795483
270,03ed7377-859e-4a0f-95ab-39fdc1b2c85b,W2,2,79348.0,25521.241146338863,235.76275611438257,0.0,2.0,0.493169530815696,0.986339061631392,0,0.050387423832952034
271,03ed7377-859e-4a0f-95ab-39fdc1b2c85b,W2,3,79348.0,71408.89909740016,407.90626000462544,1.0,2.0,0.7885132952027817,1.5770265904055634,0,0.087178085061899
272,03f6cb07-227f-4f71-a46f-e0a2c725d94a,W1,0,0.0,0.0,815.8613507599355,0.0,3.0,0.8510370636259416,2.5531111908778246,1,0.17436660627483125
273,03f6cb07-227f-4f71-a46f-e0a2c725d94a,W1,1,0.0,0.0,815.8590185169966,0.0,3.0,0.8510361836122898,2.5531085508368694,0,0.17436610782581674
274,03f6cb07-227f-4f71-a46f-e0a2c725d94a,W1,2,0.0,0.0,520.4933273591503,0.0,3.0,0.7318767272261726,2.195630181678518,0,0.1112402922332016
275,03f6cb07-227f-4f71-a46f-e0a2c725d94a,W1,3,0.0,0.0,407.9306753799677,0.0,3.0,0.8510370636259416,2.5531111908778246,0,0.08718330313741562
276,04026371-3621-4de9-a178-67ddbeb5dda1,RC,0,252194.0,220517.0914863312,786.2405949037578,0.0,0.0,0.0,0.0,1,0.168036032251284
277,04026371-3621-4de9-a178-67ddbeb5dda1,RC,1,252194.0,217618.0812378803,772.9319370454776,0.0,0.0,0.0,0.0,0,0.1651916941751395
278,04026371-3621-4de9-a178-67ddbeb5dda1,RC,2,252194.0,150706.41293010567,492.0688294110734,0.0,0.0,0.0,0.0,0,0.10516538350311465
279,04026371-3621-4de9-a178-67ddbeb5dda1,RC,3,252194.0,220517.0914863312,393.1202974518789,0.0,0.0,0.0,0.0,0,0.084018016125642
280,0404906f-9c6c-4092-a29c-de4d6f8de1e3,W1,0,56446.0,50796.36924834171,815.7727343798267,1.0,4.0,0.8677047964122784,3.4708191856491135,1,0.17434766710404503
281,0404906f-9c6c-4092-a29c-de4d6f8de1e3,W1,1,56446.0,50794.21387752158,815.7330655166061,1.0,4.0,0.8676858995846246,3.4707435983384984,0,0.17433918903966789
282,0404906f-9c6c-4092-a29c-de4d6f8de1e3,W1,2,56446.0,35018.902219415155,520.4933273591503,1.0,4.0,0.7407576533184834,2.9630306132739337,0,0.1112402922332016
283,0404906f-9c6c-4092-a29c-de4d6f8de1e3,W1,3,56446.0,50796.36924834171,407.88636718991336,1.0,4.0,0.8677047964122784,3.4708191856491135,0,0.08717383355202252
284,041e0e35-5793-4d69-be7f-5c0b00ac5fe8,RC,0,191430.0,163380.1247796782,765.7724816404104,0.0,0.0,0.0,0.0,1,0.16366156906185306
285,041e0e35-5793-4d69-be7f-5c0b00ac5fe8,RC,1,191430.0,158188.53395276546,737.493956719883,0.0,0.0,0.0,0.0,0,0.1576178578157476
286,041e0e35-5793-4d69-be7f-5c0b00ac5fe8,RC,2,191430.0,94845.5719973226,396.1891166347002,0.0,0.0,0.0,0.0,0,0.084673886863582
287,041e0e35-5793-4d69-be7f-5c0b00ac5fe8,RC,3,191430.0,163380.1247796782,382.8862408202052,0.0,0.0,0.0,0.0,0,0.08183078453092653
288,043b42c8-87f7-446a-b1bb-3ad7144da471,W2,0,242553.0,218200.05928039903,815.4673747072379,1.0,0.0,0.7716749365493871,0.0,1,0.174282405365941
289,043b42c8-87f7-446a-b1bb-3ad7144da471,W2,1,242553.0,218190.22880627515,815.4316247008277,1.0,0.0,0.7716520024799525,0.0,0,0.17427476484309204
290,043b42c8-87f7-446a-b1bb-3ad7144da471,W2,2,242553.0,63313.26721601071,181.7250690732332,0.0,0.0,0.4089922734021606,0.0,0,0.038838441776711516
291,043b42c8-87f7-446a-b1bb-3ad7144da471,W2,3,242553.0,218200.05928039903,407.73368735361896,1.0,0.0,0.7716749365493871,0.0,0,0.0871412026829705
292,0440b585-5cde-4370-b7f3-456314811806,W2,0,184289.0,165778.28943413965,815.4263161806604,1.0,4.0,0.7623760874329385,3.049504349731754,1,0.17427363030148757
293,0440b585-5cde-4370-b7f3-456314811806,W2,1,184289.0,165770.05274094408,815.3868920808013,1.0,4.0,0.7623518710320685,3.049407484128274,0,0.1742652045481516
294,0440b585-5cde-4370-b7f3-456314811806,W2,2,184289.0,48104.69753815206,181.7250690732332,1.0,4.0,0.3936002821386151,1.5744011285544603,0,0.038838441776711516
295,0440b585-5cde-4370-b7f3-456314811806,W2,3,184289.0,165778.28943413965,407.7131580903302,1.0,4.0,0.7623760874329385,3.049504349731754,0,0.08713681515074378
296,044874e0-833f-4d9e-b4db-69ed5a672de2,W1,0,42592.0,38332.78663967722,815.866555100454,1.0,1.0,0.8608377852174847,0.8608377852174847,1,0.17436771855106944
297,044874e0-833f-4d9e-b4db-69ed5a672de2,W1,1,42592.0,38332.78096200124,815.8664168837653,1.0,1.0,0.8608377176683987,0.8608377176683987,0,0.17436768901127706
298,044874e0-833f-4d9e-b4db-69ed5a672de2,W1,2,42592.0,26236.536736943985,516.0862969155197,0.0,1.0,0.725653433382021,0.725653433382021,0,0.11029841780626623
299,044874e0-833f-4d9e-b4db-69ed5a672de2,W1,3,42592.0,38332.78663967722,407.933277550227,1.0,1.0,0.8608377852174847,0.8608377852174847,0,0.08718385927553472
300,044a0e42-5512-4f86-80dd-1e8604421762,RC,0,180118.0,158650.26674714262,793.6320850246176,0.0,0.0,0.0,0.0,1,0.16961574802834314
301,044a0e42-5512-4f86-80dd-1e8604421762,RC,1,180118.0,155564.4192395022,773.832719325346,0.0,0.0,0.0,0.0,0,0.1653842101571588
302,044a0e42-5512-4f86-80dd-1e8604421762,RC,2,180118.0,119028.47460429338,555.6390268896671,0.0,0.0,0.0,0.0,0,0.11875166208370744
303,044a0e42-5512-4f86-80dd-1e8604421762,RC,3,180118.0,158650.26674714262,396.8160425123088,0.0,0.0,0.0,0.0,0,0.08480787401417157
304,044ba0e8-79a8-4f82-9b33-8de887a923f0,W2,0,144987.0,128506.06117694592,802.2983849549863,1.0,1.0,0.8376535878058143,0.8376535878058143,1,0.17146791728039887
305,044ba0e8-79a8-4f82-9b33-8de887a923f0,W2,1,144987.0,128306.48924080118,801.0842171382709,1.0,1.0,0.8369464243714422,0.8369464243714422,0,0.17120842426549923
306,044ba0e8-79a8-4f82-9b33-8de887a923f0,W2,2,144987.0,37845.75195461505,181.7250690732332,0.0,1.0,0.5421021696246565,0.5421021696246565,0,0.038838441776711516
